9
Framenumber:     0 Time [yr]:   0.000 Step:          1 Energy:  -0.198E+30
Saturn      7  0.537E+09 -0.140E+10  0.293E+07  0.848E+01  0.343E+01 -0.398E+00
Uranus      8  0.244E+10  0.168E+10 -0.254E+08 -0.392E+01  0.529E+01  0.701E-01
Neptune     9  0.437E+10 -0.971E+09 -0.808E+08  0.114E+01  0.534E+01 -0.137E+00
9
Framenumber:    62 Time [yr]:   1.965 Step:      62000 Energy:  -0.198E+30
Sun         1 -0.531E+06  0.112E+07  0.243E+04 -0.146E-01 -0.291E-02  0.401E-03
Mercury     2 -0.542E+08  0.133E+08  0.592E+07 -0.209E+02 -0.454E+02 -0.180E+01
Venus       3  0.860E+08 -0.639E+08 -0.588E+07  0.208E+02  0.279E+02 -0.818E+00
Earth       4  0.537E+08  0.139E+09 -0.442E+04 -0.282E+02  0.108E+02 -0.625E-04
Mars        5 -0.229E+09 -0.811E+08  0.388E+07  0.910E+01 -0.207E+02 -0.657E+00
Jupiter     6  0.456E+08 -0.781E+09  0.222E+07  0.129E+02  0.138E+01 -0.294E+00
Saturn      7  0.546E+09 -0.140E+10  0.254E+07  0.846E+01  0.349E+01 -0.398E+00
Uranus      8  0.244E+10  0.169E+10 -0.253E+08 -0.393E+01  0.528E+01  0.703E-01
Neptune     9  0.437E+10 -0.965E+09 -0.809E+08  0.114E+01  0.534E+01 -0.137E+00
9
Framenumber:    63 Time [yr]:   1.996 Step:      63000 Energy:  -0.198E+30
Sun         1 -0.546E+06  0.112E+07  0.283E+04 -0.145E-01 -0.313E-02  0.400E-03
Mercury     2 -0.561E+08 -0.315E+08  0.244E+07  0.146E+02 -0.399E+02 -0.460E+01
Venus       3  0.102E+09 -0.331E+08 -0.638E+07  0.109E+02  0.332E+02 -0.172E+00
Earth       4  0.246E+08  0.147E+09 -0.433E+04 -0.298E+02  0.497E+01  0.227E-03
Mars        5 -0.218E+09 -0.101E+09  0.320E+07  0.112E+02 -0.198E+02 -0.691E+00
Jupiter     6  0.584E+08 -0.780E+09  0.193E+07  0.129E+02  0.160E+01 -0.294E+00
Saturn      7  0.554E+09 -0.139E+10  0.214E+07  0.844E+01  0.354E+01 -0.398E+00
Uranus      8  0.243E+10  0.169E+10 -0.252E+08 -0.394E+01  0.527E+01  0.704E-01
Neptune     9  0.437E+10 -0.960E+09 -0.810E+08  0.113E+01  0.534E+01 -0.137E+00
9
Framenumber:    64 Time [yr]:   2.028 Step:      64000 Energy:  -0.198E+30
Sun         1 -0.560E+06  0.111E+07  0.323E+04 -0.145E-01 -0.334E-02  0.399E-03
Mercury     2 -0.305E+08 -0.614E+08 -0.237E+07  0.341E+02 -0.186E+02 -0.465E+01
Venus       3  0.107E+09  0.128E+07 -0.622E+07 -0.256E+00  0.350E+02  0.495E+00
Earth       4 -0.550E+07  0.149E+09 -0.396E+04 -0.302E+02 -0.110E+01  0.525E-03
Mars        5 -0.206E+09 -0.121E+09  0.250E+07  0.132E+02 -0.188E+02 -0.718E+00
Jupiter     6  0.713E+08 -0.778E+09  0.163E+07  0.129E+02  0.181E+01 -0.295E+00
Saturn      7  0.563E+09 -0.139E+10  0.174E+07  0.842E+01  0.360E+01 -0.398E+00
Uranus      8  0.243E+10  0.170E+10 -0.252E+08 -0.396E+01  0.526E+01  0.705E-01
Neptune     9  0.437E+10 -0.955E+09 -0.812E+08  0.112E+01  0.534E+01 -0.137E+00
9
Framenumber:    65 Time [yr]:   2.060 Step:      65000 Energy:  -0.198E+30
Sun         1 -0.575E+06  0.111E+07  0.363E+04 -0.144E-01 -0.354E-02  0.398E-03
Mercury     2  0.714E+07 -0.670E+08 -0.627E+07  0.386E+02  0.798E+01 -0.289E+01
Venus       3  0.101E+09  0.356E+08 -0.541E+07 -0.114E+02  0.331E+02  0.111E+01
Earth       4 -0.354E+08  0.144E+09 -0.329E+04 -0.294E+02 -0.714E+01  0.817E-03
Mars        5 -0.192E+09 -0.139E+09  0.177E+07  0.152E+02 -0.175E+02 -0.739E+00
Jupiter     6  0.841E+08 -0.776E+09  0.134E+07  0.128E+02  0.203E+01 -0.295E+00
Saturn      7  0.571E+09 -0.139E+10  0.134E+07  0.839E+01  0.365E+01 -0.398E+00
Uranus      8  0.242E+10  0.171E+10 -0.251E+08 -0.397E+01  0.525E+01  0.706E-01
Neptune     9  0.437E+10 -0.949E+09 -0.813E+08  0.112E+01  0.534E+01 -0.136E+00
9
Framenumber:    66 Time [yr]:   2.091 Step:      66000 Energy:  -0.198E+30
Sun         1 -0.589E+06  0.111E+07  0.402E+04 -0.144E-01 -0.374E-02  0.396E-03
Mercury     2  0.413E+08 -0.453E+08 -0.763E+07  0.265E+02  0.349E+02  0.426E+00
Venus       3  0.849E+08  0.664E+08 -0.403E+07 -0.215E+02  0.278E+02  0.162E+01
Earth       4 -0.639E+08  0.134E+09 -0.233E+04 -0.274E+02 -0.129E+02  0.109E-02
Mars        5 -0.176E+09 -0.156E+09  0.102E+07  0.170E+02 -0.160E+02 -0.753E+00
Jupiter     6  0.969E+08 -0.774E+09  0.104E+07  0.128E+02  0.224E+01 -0.296E+00
Saturn      7  0.580E+09 -0.138E+10  0.943E+06  0.837E+01  0.371E+01 -0.398E+00
Uranus      8  0.242E+10  0.171E+10 -0.250E+08 -0.398E+01  0.524E+01  0.708E-01
Neptune     9  0.438E+10 -0.944E+09 -0.815E+08  0.111E+01  0.534E+01 -0.136E+00
9
Framenumber:    67 Time [yr]:   2.123 Step:      67000 Energy:  -0.198E+30
Sun         1 -0.604E+06  0.110E+07  0.442E+04 -0.143E-01 -0.393E-02  0.395E-03
Mercury     2  0.526E+08 -0.521E+06 -0.501E+07 -0.794E+01  0.509E+02  0.488E+01
Venus       3  0.593E+08  0.902E+08 -0.223E+07 -0.293E+02  0.194E+02  0.196E+01
Earth       4 -0.898E+08  0.119E+09 -0.111E+04 -0.242E+02 -0.181E+02  0.134E-02
Mars        5 -0.158E+09 -0.171E+09  0.265E+06  0.188E+02 -0.143E+02 -0.759E+00
Jupiter     6  0.110E+09 -0.772E+09  0.745E+06  0.128E+02  0.246E+01 -0.296E+00
Saturn      7  0.588E+09 -0.138E+10  0.545E+06  0.835E+01  0.376E+01 -0.398E+00
Uranus      8  0.242E+10  0.172E+10 -0.250E+08 -0.399E+01  0.523E+01  0.709E-01
Neptune     9  0.438E+10 -0.939E+09 -0.816E+08  0.110E+01  0.535E+01 -0.136E+00
9
Framenumber:    68 Time [yr]:   2.155 Step:      68000 Energy:  -0.198E+30
Sun         1 -0.618E+06  0.110E+07  0.481E+04 -0.143E-01 -0.410E-02  0.394E-03
Mercury     2  0.208E+08  0.421E+08  0.139E+07 -0.529E+02  0.245E+02  0.685E+01
Venus       3  0.273E+08  0.105E+09 -0.186E+06 -0.341E+02  0.900E+01  0.209E+01
Earth       4 -0.112E+09  0.984E+08  0.334E+03 -0.201E+02 -0.225E+02  0.155E-02
Mars        5 -0.138E+09 -0.184E+09 -0.494E+06  0.203E+02 -0.124E+02 -0.758E+00
Jupiter     6  0.122E+09 -0.769E+09  0.449E+06  0.127E+02  0.268E+01 -0.296E+00
Saturn      7  0.596E+09 -0.137E+10  0.147E+06  0.832E+01  0.382E+01 -0.398E+00
Uranus      8  0.241E+10  0.172E+10 -0.249E+08 -0.400E+01  0.523E+01  0.710E-01
Neptune     9  0.438E+10 -0.933E+09 -0.817E+08  0.110E+01  0.535E+01 -0.136E+00
9
Framenumber:    69 Time [yr]:   2.186 Step:      69000 Energy:  -0.198E+30
Sun         1 -0.632E+06  0.110E+07  0.521E+04 -0.143E-01 -0.428E-02  0.395E-03
Mercury     2 -0.341E+08  0.373E+08  0.603E+07 -0.456E+02 -0.312E+02  0.164E+01
Venus       3 -0.765E+07  0.108E+09  0.188E+07 -0.352E+02 -0.247E+01  0.200E+01
Earth       4 -0.130E+09  0.741E+08  0.196E+04 -0.152E+02 -0.260E+02  0.170E-02
Mars        5 -0.117E+09 -0.195E+09 -0.125E+07  0.217E+02 -0.103E+02 -0.749E+00
Jupiter     6  0.135E+09 -0.766E+09  0.153E+06  0.127E+02  0.289E+01 -0.296E+00
Saturn      7  0.605E+09 -0.137E+10 -0.251E+06  0.830E+01  0.387E+01 -0.398E+00
Uranus      8  0.241E+10  0.173E+10 -0.248E+08 -0.402E+01  0.522E+01  0.711E-01
Neptune     9  0.438E+10 -0.928E+09 -0.819E+08  0.109E+01  0.535E+01 -0.136E+00
9
Framenumber:    70 Time [yr]:   2.218 Step:      70000 Energy:  -0.198E+30
Sun         1 -0.646E+06  0.109E+07  0.561E+04 -0.142E-01 -0.446E-02  0.397E-03
Mercury     2 -0.594E+08 -0.513E+07  0.489E+07 -0.502E+01 -0.463E+02 -0.333E+01
Venus       3 -0.418E+08  0.997E+08  0.374E+07 -0.326E+02 -0.137E+02  0.169E+01
Earth       4 -0.142E+09  0.468E+08  0.372E+04 -0.965E+01 -0.284E+02  0.181E-02
Mars        5 -0.951E+08 -0.205E+09 -0.199E+07  0.229E+02 -0.803E+01 -0.730E+00
Jupiter     6  0.148E+09 -0.763E+09 -0.143E+06  0.127E+02  0.311E+01 -0.296E+00
Saturn      7  0.613E+09 -0.137E+10 -0.649E+06  0.828E+01  0.393E+01 -0.398E+00
Uranus      8  0.240E+10  0.173E+10 -0.247E+08 -0.403E+01  0.521E+01  0.713E-01
Neptune     9  0.438E+10 -0.923E+09 -0.820E+08  0.108E+01  0.535E+01 -0.136E+00
9
Framenumber:    71 Time [yr]:   2.250 Step:      71000 Energy:  -0.198E+30
Sun         1 -0.661E+06  0.109E+07  0.600E+04 -0.142E-01 -0.466E-02  0.398E-03
Mercury     2 -0.484E+08 -0.459E+08  0.548E+06  0.242E+02 -0.325E+02 -0.488E+01
Venus       3 -0.716E+08  0.809E+08  0.520E+07 -0.264E+02 -0.235E+02  0.120E+01
Earth       4 -0.149E+09  0.177E+08  0.556E+04 -0.381E+01 -0.297E+02  0.186E-02
Mars        5 -0.717E+08 -0.211E+09 -0.271E+07  0.239E+02 -0.560E+01 -0.703E+00
Jupiter     6  0.161E+09 -0.760E+09 -0.439E+06  0.126E+02  0.332E+01 -0.296E+00
Saturn      7  0.621E+09 -0.136E+10 -0.105E+07  0.825E+01  0.398E+01 -0.398E+00
Uranus      8  0.240E+10  0.174E+10 -0.247E+08 -0.404E+01  0.520E+01  0.714E-01
Neptune     9  0.438E+10 -0.917E+09 -0.821E+08  0.108E+01  0.535E+01 -0.136E+00
9
Framenumber:    72 Time [yr]:   2.282 Step:      72000 Energy:  -0.198E+30
Sun         1 -0.675E+06  0.108E+07  0.640E+04 -0.142E-01 -0.486E-02  0.399E-03
Mercury     2 -0.163E+08 -0.669E+08 -0.412E+07  0.377E+02 -0.843E+01 -0.415E+01
Venus       3 -0.937E+08  0.535E+08  0.610E+07 -0.174E+02 -0.307E+02  0.584E+00
Earth       4 -0.150E+09 -0.121E+08  0.742E+04  0.212E+01 -0.297E+02  0.185E-02
Mars        5 -0.474E+08 -0.216E+09 -0.339E+07  0.246E+02 -0.303E+01 -0.666E+00
Jupiter     6  0.173E+09 -0.757E+09 -0.735E+06  0.126E+02  0.353E+01 -0.296E+00
Saturn      7  0.629E+09 -0.136E+10 -0.145E+07  0.823E+01  0.403E+01 -0.398E+00
Uranus      8  0.240E+10  0.174E+10 -0.246E+08 -0.405E+01  0.519E+01  0.715E-01
Neptune     9  0.438E+10 -0.912E+09 -0.823E+08  0.107E+01  0.535E+01 -0.136E+00
9
Framenumber:    73 Time [yr]:   2.313 Step:      73000 Energy:  -0.198E+30
Sun         1 -0.689E+06  0.108E+07  0.680E+04 -0.142E-01 -0.508E-02  0.400E-03
Mercury     2  0.219E+08 -0.617E+08 -0.720E+07  0.360E+02  0.190E+02 -0.176E+01
Venus       3 -0.106E+09  0.205E+08  0.634E+07 -0.661E+01 -0.347E+02 -0.948E-01
Earth       4 -0.145E+09 -0.414E+08  0.924E+04  0.791E+01 -0.286E+02  0.178E-02
Mars        5 -0.226E+08 -0.218E+09 -0.404E+07  0.250E+02 -0.341E+00 -0.620E+00
Jupiter     6  0.186E+09 -0.753E+09 -0.103E+07  0.125E+02  0.375E+01 -0.296E+00
Saturn      7  0.638E+09 -0.136E+10 -0.184E+07  0.820E+01  0.409E+01 -0.398E+00
Uranus      8  0.239E+10  0.175E+10 -0.245E+08 -0.407E+01  0.518E+01  0.716E-01
Neptune     9  0.438E+10 -0.906E+09 -0.824E+08  0.107E+01  0.535E+01 -0.135E+00
9
Framenumber:    74 Time [yr]:   2.345 Step:      74000 Energy:  -0.198E+30
Sun         1 -0.703E+06  0.107E+07  0.720E+04 -0.142E-01 -0.531E-02  0.401E-03
Mercury     2  0.497E+08 -0.297E+08 -0.712E+07  0.158E+02  0.438E+02  0.213E+01
Venus       3 -0.107E+09 -0.146E+08  0.591E+07  0.486E+01 -0.349E+02 -0.760E+00
Earth       4 -0.134E+09 -0.691E+08  0.110E+05  0.133E+02 -0.264E+02  0.167E-02
Mars        5  0.245E+07 -0.216E+09 -0.463E+07  0.251E+02  0.243E+01 -0.565E+00
Jupiter     6  0.198E+09 -0.749E+09 -0.133E+07  0.125E+02  0.396E+01 -0.295E+00
Saturn      7  0.646E+09 -0.135E+10 -0.224E+07  0.818E+01  0.414E+01 -0.398E+00
Uranus      8  0.239E+10  0.175E+10 -0.245E+08 -0.408E+01  0.517E+01  0.718E-01
Neptune     9  0.438E+10 -0.901E+09 -0.825E+08  0.106E+01  0.536E+01 -0.135E+00
9
Framenumber:    75 Time [yr]:   2.377 Step:      75000 Energy:  -0.198E+30
Sun         1 -0.717E+06  0.107E+07  0.760E+04 -0.142E-01 -0.555E-02  0.401E-03
Mercury     2  0.455E+08  0.192E+08 -0.275E+07 -0.273E+02  0.475E+02  0.638E+01
Venus       3 -0.963E+08 -0.480E+08  0.485E+07  0.157E+02 -0.314E+02 -0.134E+01
Earth       4 -0.118E+09 -0.940E+08  0.126E+05  0.182E+02 -0.232E+02  0.151E-02
Mars        5  0.275E+08 -0.213E+09 -0.516E+07  0.249E+02  0.525E+01 -0.501E+00
Jupiter     6  0.211E+09 -0.745E+09 -0.162E+07  0.124E+02  0.417E+01 -0.295E+00
Saturn      7  0.654E+09 -0.135E+10 -0.264E+07  0.815E+01  0.419E+01 -0.398E+00
Uranus      8  0.238E+10  0.176E+10 -0.244E+08 -0.409E+01  0.516E+01  0.719E-01
Neptune     9  0.439E+10 -0.896E+09 -0.827E+08  0.105E+01  0.536E+01 -0.135E+00
9
Framenumber:    76 Time [yr]:   2.408 Step:      76000 Energy:  -0.198E+30
Sun         1 -0.732E+06  0.106E+07  0.801E+04 -0.141E-01 -0.579E-02  0.402E-03
Mercury     2 -0.177E+07  0.471E+08  0.387E+07 -0.585E+02  0.667E+00  0.542E+01
Venus       3 -0.758E+08 -0.762E+08  0.328E+07  0.249E+02 -0.246E+02 -0.178E+01
Earth       4 -0.979E+08 -0.115E+09  0.140E+05  0.223E+02 -0.192E+02  0.131E-02
Mars        5  0.522E+08 -0.206E+09 -0.563E+07  0.244E+02  0.807E+01 -0.428E+00
Jupiter     6  0.223E+09 -0.741E+09 -0.192E+07  0.123E+02  0.439E+01 -0.294E+00
Saturn      7  0.662E+09 -0.134E+10 -0.304E+07  0.812E+01  0.425E+01 -0.398E+00
Uranus      8  0.238E+10  0.176E+10 -0.243E+08 -0.410E+01  0.515E+01  0.720E-01
Neptune     9  0.439E+10 -0.890E+09 -0.828E+08  0.105E+01  0.536E+01 -0.135E+00
9
Framenumber:    77 Time [yr]:   2.440 Step:      77000 Energy:  -0.198E+30
Sun         1 -0.746E+06  0.105E+07  0.841E+04 -0.141E-01 -0.604E-02  0.403E-03
Mercury     2 -0.492E+08  0.223E+08  0.620E+07 -0.296E+02 -0.425E+02 -0.760E+00
Venus       3 -0.474E+08 -0.964E+08  0.136E+07  0.314E+02 -0.153E+02 -0.202E+01
Earth       4 -0.739E+08 -0.132E+09  0.152E+05  0.256E+02 -0.144E+02  0.108E-02
Mars        5  0.761E+08 -0.197E+09 -0.602E+07  0.235E+02  0.109E+02 -0.348E+00
Jupiter     6  0.235E+09 -0.736E+09 -0.221E+07  0.123E+02  0.460E+01 -0.294E+00
Saturn      7  0.670E+09 -0.134E+10 -0.343E+07  0.810E+01  0.430E+01 -0.398E+00
Uranus      8  0.238E+10  0.177E+10 -0.242E+08 -0.412E+01  0.514E+01  0.722E-01
Neptune     9  0.439E+10 -0.885E+09 -0.830E+08  0.104E+01  0.536E+01 -0.135E+00
9
Framenumber:    78 Time [yr]:   2.472 Step:      78000 Energy:  -0.198E+30
Sun         1 -0.760E+06  0.105E+07  0.881E+04 -0.140E-01 -0.629E-02  0.403E-03
Mercury     2 -0.587E+08 -0.230E+08  0.336E+07  0.856E+01 -0.429E+02 -0.429E+01
Venus       3 -0.142E+08 -0.106E+09 -0.693E+06  0.346E+02 -0.446E+01 -0.206E+01
Earth       4 -0.471E+08 -0.144E+09  0.161E+05  0.278E+02 -0.917E+01  0.810E-03
Mars        5  0.990E+08 -0.184E+09 -0.632E+07  0.222E+02  0.135E+02 -0.261E+00
Jupiter     6  0.248E+09 -0.731E+09 -0.250E+07  0.122E+02  0.481E+01 -0.293E+00
Saturn      7  0.678E+09 -0.133E+10 -0.383E+07  0.807E+01  0.435E+01 -0.397E+00
Uranus      8  0.237E+10  0.177E+10 -0.242E+08 -0.413E+01  0.514E+01  0.723E-01
Neptune     9  0.439E+10 -0.880E+09 -0.831E+08  0.103E+01  0.536E+01 -0.135E+00
9
Framenumber:    79 Time [yr]:   2.503 Step:      79000 Energy:  -0.198E+30
Sun         1 -0.774E+06  0.104E+07  0.921E+04 -0.139E-01 -0.656E-02  0.402E-03
Mercury     2 -0.375E+08 -0.571E+08 -0.138E+07  0.313E+02 -0.237E+02 -0.481E+01
Venus       3  0.205E+08 -0.105E+09 -0.268E+07  0.341E+02  0.680E+01 -0.188E+01
Earth       4 -0.186E+08 -0.150E+09  0.168E+05  0.290E+02 -0.359E+01  0.526E-03
Mars        5  0.120E+09 -0.169E+09 -0.654E+07  0.206E+02  0.161E+02 -0.169E+00
Jupiter     6  0.260E+09 -0.727E+09 -0.280E+07  0.121E+02  0.502E+01 -0.292E+00
Saturn      7  0.686E+09 -0.133E+10 -0.423E+07  0.804E+01  0.441E+01 -0.397E+00
Uranus      8  0.237E+10  0.178E+10 -0.241E+08 -0.414E+01  0.513E+01  0.724E-01
Neptune     9  0.439E+10 -0.874E+09 -0.832E+08  0.103E+01  0.536E+01 -0.135E+00
9
Framenumber:    80 Time [yr]:   2.535 Step:      80000 Energy:  -0.198E+30
Sun         1 -0.788E+06  0.104E+07  0.961E+04 -0.139E-01 -0.682E-02  0.400E-03
Mercury     2 -0.110E+07 -0.681E+08 -0.561E+07  0.389E+02  0.227E+01 -0.338E+01
Venus       3  0.530E+08 -0.930E+08 -0.438E+07  0.302E+02  0.173E+02 -0.151E+01
Earth       4  0.106E+08 -0.151E+09  0.172E+05  0.292E+02  0.210E+01  0.236E-03
Mars        5  0.140E+09 -0.152E+09 -0.666E+07  0.187E+02  0.185E+02 -0.723E-01
Jupiter     6  0.272E+09 -0.721E+09 -0.309E+07  0.121E+02  0.523E+01 -0.292E+00
Saturn      7  0.694E+09 -0.133E+10 -0.463E+07  0.802E+01  0.446E+01 -0.397E+00
Uranus      8  0.236E+10  0.178E+10 -0.240E+08 -0.415E+01  0.512E+01  0.725E-01
Neptune     9  0.439E+10 -0.869E+09 -0.834E+08  0.102E+01  0.536E+01 -0.135E+00
9
Framenumber:    81 Time [yr]:   2.567 Step:      81000 Energy:  -0.198E+30
Sun         1 -0.801E+06  0.103E+07  0.100E+05 -0.137E-01 -0.708E-02  0.397E-03
Mercury     2  0.351E+08 -0.521E+08 -0.763E+07  0.306E+02  0.297E+02 -0.383E+00
Venus       3  0.799E+08 -0.711E+08 -0.564E+07  0.231E+02  0.261E+02 -0.977E+00
Earth       4  0.393E+08 -0.146E+09  0.173E+05  0.282E+02  0.771E+01 -0.464E-04
Mars        5  0.158E+09 -0.133E+09 -0.668E+07  0.165E+02  0.206E+02  0.265E-01
Jupiter     6  0.284E+09 -0.716E+09 -0.338E+07  0.120E+02  0.543E+01 -0.291E+00
Saturn      7  0.702E+09 -0.132E+10 -0.502E+07  0.799E+01  0.451E+01 -0.397E+00
Uranus      8  0.236E+10  0.179E+10 -0.239E+08 -0.416E+01  0.511E+01  0.727E-01
Neptune     9  0.439E+10 -0.863E+09 -0.835E+08  0.101E+01  0.537E+01 -0.135E+00
9
Framenumber:    82 Time [yr]:   2.598 Step:      82000 Energy:  -0.198E+30
Sun         1 -0.815E+06  0.102E+07  0.104E+05 -0.136E-01 -0.732E-02  0.394E-03
Mercury     2  0.531E+08 -0.110E+08 -0.592E+07  0.118E+01  0.497E+02  0.395E+01
Venus       3  0.984E+08 -0.417E+08 -0.630E+07  0.136E+02  0.321E+02 -0.346E+00
Earth       4  0.666E+08 -0.136E+09  0.171E+05  0.262E+02  0.130E+02 -0.312E-03
Mars        5  0.173E+09 -0.111E+09 -0.661E+07  0.140E+02  0.224E+02  0.126E+00
Jupiter     6  0.296E+09 -0.711E+09 -0.367E+07  0.119E+02  0.564E+01 -0.290E+00
Saturn      7  0.710E+09 -0.132E+10 -0.542E+07  0.796E+01  0.456E+01 -0.397E+00
Uranus      8  0.235E+10  0.179E+10 -0.239E+08 -0.418E+01  0.510E+01  0.728E-01
Neptune     9  0.439E+10 -0.858E+09 -0.836E+08  0.101E+01  0.537E+01 -0.134E+00
9
Framenumber:    83 Time [yr]:   2.630 Step:      83000 Energy:  -0.198E+30
Sun         1 -0.829E+06  0.101E+07  0.108E+05 -0.135E-01 -0.755E-02  0.390E-03
Mercury     2  0.309E+08  0.358E+08 -0.512E+05 -0.457E+02  0.348E+02  0.703E+01
Venus       3  0.107E+09 -0.792E+07 -0.632E+07  0.270E+01  0.349E+02  0.323E+00
Earth       4  0.914E+08 -0.120E+09  0.166E+05  0.232E+02  0.179E+02 -0.551E-03
Mars        5  0.186E+09 -0.879E+08 -0.643E+07  0.113E+02  0.239E+02  0.224E+00
Jupiter     6  0.308E+09 -0.705E+09 -0.396E+07  0.118E+02  0.585E+01 -0.288E+00
Saturn      7  0.718E+09 -0.131E+10 -0.582E+07  0.793E+01  0.462E+01 -0.396E+00
Uranus      8  0.235E+10  0.180E+10 -0.238E+08 -0.419E+01  0.509E+01  0.729E-01
Neptune     9  0.439E+10 -0.853E+09 -0.838E+08  0.100E+01  0.537E+01 -0.134E+00
9
Framenumber:    84 Time [yr]:   2.662 Step:      84000 Energy:  -0.198E+30
Sun         1 -0.842E+06  0.101E+07  0.112E+05 -0.133E-01 -0.776E-02  0.388E-03
Mercury     2 -0.242E+08  0.427E+08  0.556E+07 -0.523E+02 -0.219E+02  0.301E+01
Venus       3  0.104E+09  0.268E+08 -0.567E+07 -0.859E+01  0.340E+02  0.962E+00
Earth       4  0.113E+09 -0.100E+09  0.160E+05  0.193E+02  0.221E+02 -0.755E-03
Mars        5  0.196E+09 -0.633E+08 -0.616E+07  0.845E+01  0.251E+02  0.318E+00
Jupiter     6  0.319E+09 -0.699E+09 -0.425E+07  0.117E+02  0.605E+01 -0.287E+00
Saturn      7  0.726E+09 -0.131E+10 -0.621E+07  0.790E+01  0.467E+01 -0.396E+00
Uranus      8  0.235E+10  0.180E+10 -0.237E+08 -0.420E+01  0.508E+01  0.730E-01
Neptune     9  0.439E+10 -0.847E+09 -0.839E+08  0.994E+00  0.537E+01 -0.134E+00
9
Framenumber:    85 Time [yr]:   2.693 Step:      85000 Energy:  -0.198E+30
Sun         1 -0.855E+06  0.998E+06  0.116E+05 -0.132E-01 -0.797E-02  0.386E-03
Mercury     2 -0.578E+08  0.441E+07  0.551E+07 -0.131E+02 -0.465E+02 -0.260E+01
Venus       3  0.898E+08  0.588E+08 -0.442E+07 -0.190E+02  0.295E+02  0.150E+01
Earth       4  0.130E+09 -0.764E+08  0.151E+05  0.147E+02  0.255E+02 -0.917E-03
Mars        5  0.203E+09 -0.379E+08 -0.580E+07  0.546E+01  0.258E+02  0.408E+00
Jupiter     6  0.331E+09 -0.693E+09 -0.453E+07  0.116E+02  0.625E+01 -0.286E+00
Saturn      7  0.734E+09 -0.130E+10 -0.661E+07  0.787E+01  0.472E+01 -0.396E+00
Uranus      8  0.234E+10  0.181E+10 -0.237E+08 -0.421E+01  0.507E+01  0.731E-01
Neptune     9  0.440E+10 -0.842E+09 -0.840E+08  0.987E+00  0.537E+01 -0.134E+00
9
Framenumber:    86 Time [yr]:   2.725 Step:      86000 Energy:  -0.198E+30
Sun         1 -0.868E+06  0.990E+06  0.120E+05 -0.131E-01 -0.816E-02  0.384E-03
Mercury     2 -0.532E+08 -0.389E+08  0.156E+07  0.195E+02 -0.366E+02 -0.478E+01
Venus       3  0.662E+08  0.847E+08 -0.271E+07 -0.276E+02  0.218E+02  0.189E+01
Earth       4  0.142E+09 -0.497E+08  0.142E+05  0.945E+01  0.279E+02 -0.103E-02
Mars        5  0.207E+09 -0.118E+08 -0.535E+07  0.241E+01  0.262E+02  0.491E+00
Jupiter     6  0.343E+09 -0.686E+09 -0.482E+07  0.115E+02  0.645E+01 -0.285E+00
Saturn      7  0.742E+09 -0.130E+10 -0.701E+07  0.785E+01  0.477E+01 -0.396E+00
Uranus      8  0.234E+10  0.181E+10 -0.236E+08 -0.422E+01  0.506E+01  0.733E-01
Neptune     9  0.440E+10 -0.837E+09 -0.842E+08  0.981E+00  0.537E+01 -0.134E+00
9
Framenumber:    87 Time [yr]:   2.757 Step:      87000 Energy:  -0.198E+30
Sun         1 -0.881E+06  0.982E+06  0.123E+05 -0.129E-01 -0.835E-02  0.382E-03
Mercury     2 -0.241E+08 -0.647E+08 -0.322E+07  0.361E+02 -0.138E+02 -0.444E+01
Venus       3  0.356E+08  0.102E+09 -0.710E+06 -0.332E+02  0.118E+02  0.208E+01
Earth       4  0.148E+09 -0.210E+08  0.131E+05  0.382E+01  0.293E+02 -0.109E-02
Mars        5  0.207E+09  0.145E+08 -0.482E+07 -0.645E+00  0.262E+02  0.566E+00
Jupiter     6  0.354E+09 -0.680E+09 -0.510E+07  0.114E+02  0.665E+01 -0.283E+00
Saturn      7  0.750E+09 -0.129E+10 -0.740E+07  0.782E+01  0.482E+01 -0.395E+00
Uranus      8  0.233E+10  0.182E+10 -0.235E+08 -0.424E+01  0.505E+01  0.734E-01
Neptune     9  0.440E+10 -0.831E+09 -0.843E+08  0.974E+00  0.537E+01 -0.134E+00
9
Framenumber:    88 Time [yr]:   2.789 Step:      88000 Energy:  -0.198E+30
Sun         1 -0.894E+06  0.974E+06  0.127E+05 -0.128E-01 -0.853E-02  0.381E-03
Mercury     2  0.141E+08 -0.651E+08 -0.676E+07  0.377E+02  0.132E+02 -0.238E+01
Venus       3  0.105E+07  0.108E+09  0.137E+07 -0.353E+02  0.470E+00  0.204E+01
Earth       4  0.149E+09  0.858E+07  0.120E+05 -0.200E+01  0.296E+02 -0.109E-02
Mars        5  0.205E+09  0.405E+08 -0.422E+07 -0.364E+01  0.258E+02  0.631E+00
Jupiter     6  0.366E+09 -0.673E+09 -0.538E+07  0.113E+02  0.685E+01 -0.282E+00
Saturn      7  0.758E+09 -0.129E+10 -0.780E+07  0.779E+01  0.488E+01 -0.395E+00
Uranus      8  0.233E+10  0.182E+10 -0.234E+08 -0.425E+01  0.504E+01  0.735E-01
Neptune     9  0.440E+10 -0.826E+09 -0.844E+08  0.968E+00  0.538E+01 -0.134E+00
9
Framenumber:    89 Time [yr]:   2.820 Step:      89000 Energy:  -0.198E+30
Sun         1 -0.907E+06  0.965E+06  0.131E+05 -0.127E-01 -0.871E-02  0.379E-03
